lonxa,fecha,ingresos_real,ingresos_predicho,error_absoluto,error_pct,modelo,fecha_ejecucion
Burela,2024-11-01,3299098.06,4663531.5,1364433.44,41.35777158439479,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2024-12-01,5420163.9,4717537.5,702626.4000000004,12.963194710772497,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-01-01,4530997.15,4829324.0,298326.8499999996,6.584132369184995,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-02-01,3949042.49,4776393.5,827351.0099999998,20.95067379231971,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-03-01,4981833.34,4917105.0,64728.33999999985,1.2992875430072066,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-04-01,4773006.22,5019849.0,246842.78000000026,5.1716416996414525,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-05-01,3452607.91,5012965.5,1560357.5899999999,45.193593673948335,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-06-01,4290446.42,4915288.5,624842.0800000001,14.563567956175527,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-07-01,6730366.78,4799464.0,1930902.7800000003,28.689413862820718,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-08-01,6197822.91,4647728.0,1550094.9100000001,25.010313016510505,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-09-01,4892652.41,4663981.0,228671.41000000015,4.67377182839768,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-10-01,4689458.1,4961483.5,272025.4000000004,5.800785382856931,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-11-01,4242874.6,5025577.0,782702.4000000004,18.447455411479766,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Burela,2025-12-01,5059188.67,4928842.5,130346.16999999993,2.576424373594273,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-04-01,4265481.85,3951956.5,313525.3499999996,7.35029150340892,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-05-01,3272242.53,3706177.5,433934.9700000002,13.261088260471949,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-06-01,3236389.32,3525851.5,289462.18000000017,8.943985144531382,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-07-01,3847798.82,3481962.25,365836.56999999983,9.507684448013835,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-08-01,3237263.91,3495996.0,258732.08999999985,7.99230761510574,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-09-01,4173663.59,3629830.5,543833.0899999999,13.030113191274237,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-10-01,4269000.21,3747304.0,521696.20999999996,12.22057119552121,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-11-01,3427446.12,3855354.25,427908.1299999999,12.484751474371825,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2024-12-01,4074568.83,3965795.75,108773.08000000007,2.6695604992393775,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-01-01,4276592.67,4144053.75,132538.91999999993,3.0991710042845844,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-02-01,3865014.04,4195583.0,330568.95999999996,8.55285276014159,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-03-01,4435418.37,4101880.25,333538.1200000001,7.519879573389604,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-04-01,3857023.61,3938371.0,81347.39000000013,2.1090716113091186,LSTM_por_lonxa,2026-06-10 08:05:18.600465
Celeiro,2025-05-01,3406964.21,3691289.75,284325.54000000004,8.345421979058596,LSTM_por_lonxa,2026-06-10 08:05:18.600465
